order_id,customer_id,order_date,status,total_amount
2929,338,2025-10-23,Cancelled,136871
2930,36,2026-03-26,Processing,146110
2931,30,2026-06-05,Completed,91971
2932,266,2025-12-23,Completed,79468
2933,88,2025-10-30,Completed,62497
2934,441,2026-02-13,Processing,36424
2935,201,2025-08-06,Completed,165696
2936,57,2025-10-13,Completed,145254
2937,275,2026-05-19,Processing,35360
2938,245,2026-01-13,Completed,86810
2939,200,2025-08-23,Completed,173474
2940,67,2026-04-05,Completed,140536
2941,159,2026-03-05,Processing,111862
2942,419,2025-11-25,Processing,30395
2943,82,2025-06-29,Cancelled,173952
2944,295,2025-09-23,Completed,105140
2945,301,2025-07-26,Completed,2022
2946,258,2025-12-08,Processing,56285
2947,142,2025-10-24,Completed,49204
2948,4,2026-05-03,Completed,16536
2949,229,2026-02-18,Completed,19973
2950,423,2025-09-12,Processing,2022
2951,310,2025-10-13,Completed,93176
2952,270,2025-09-28,Completed,51033
2953,467,2026-04-07,Cancelled,65427
2954,451,2025-12-27,Processing,99951
2955,236,2025-08-16,Processing,120954
2956,295,2025-10-20,Completed,47665
2957,378,2025-06-18,Completed,57071
2958,148,2025-10-08,Processing,57330
2959,178,2026-01-30,Completed,43030
2960,201,2026-01-16,Cancelled,135639
2961,422,2025-10-20,Completed,132832
2962,213,2025-06-25,Completed,74460
2963,92,2026-03-09,Cancelled,166242
2964,376,2025-09-10,Processing,126816
2965,235,2025-07-12,Processing,28036
2966,467,2025-07-16,Completed,127769
2967,358,2026-03-05,Cancelled,82430
2968,49,2026-01-29,Processing,82725
2969,358,2025-11-16,Completed,263416
2970,123,2025-09-20,Completed,91958
2971,141,2026-06-02,Cancelled,58919
2972,150,2026-02-19,Completed,82748
2973,358,2025-09-09,Completed,158970
2974,466,2026-04-10,Processing,10476
2975,211,2026-04-13,Cancelled,35688
2976,63,2026-03-07,Completed,36469
2977,40,2025-12-20,Completed,186056
2978,259,2025-11-26,Completed,9592
2979,210,2025-07-10,Processing,72832
2980,85,2025-10-26,Completed,168208
2981,107,2025-08-04,Cancelled,39598
2982,23,2026-06-04,Processing,77758
2983,14,2026-01-31,Completed,97364
2984,328,2026-04-30,Processing,37921
2985,196,2025-10-29,Completed,18023
2986,382,2026-06-05,Processing,9035
2987,439,2025-07-10,Completed,51396
2988,204,2026-05-17,Completed,9824
2989,6,2026-03-13,Completed,94129
2990,59,2025-11-13,Completed,177190
2991,168,2025-06-20,Processing,89874
2992,249,2026-05-25,Processing,177680
2993,35,2025-09-14,Completed,3931
2994,281,2026-02-05,Completed,188269
2995,366,2026-05-01,Processing,24012
2996,72,2026-04-14,Processing,147410
2997,421,2025-11-17,Completed,101446
2998,431,2025-07-24,Completed,57878
2999,88,2025-08-21,Completed,129108
3000,311,2025-09-15,Completed,155736
